sensor_video,sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
video_47.mp4,image_47.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],47,0.0,1.463059631089176,3.338963900179473,0.0,0.0,-175.37808270330063,-0.339528195820745,4.962659244304039,0.0,-2.344021628565245,-0.0062984214815848,4.121178245954736
video_48.mp4,image_48.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],48,0.0,-3.463632069002902,3.694214139310693,0.0,0.0,-175.2998511037409,0.315388595567315,0.9714481040165532,0.0,0.0229032112876961,-3.0453463792800477,-3.938830754928132
video_49.mp4,image_49.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],49,0.0,4.2724198712386965,4.9727414050874446,0.0,0.0,-175.2794886217841,3.291237003081859,-2.6368583794460565,0.0,3.073920315691545,-1.0523226957029044,-4.608845685911431
video_50.mp4,image_50.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],50,0.0,-2.547101706125369,3.605609948005005,0.0,0.0,-175.23066268419296,-3.8524651369751295,3.4720655193576224,0.0,-2.715604777326408,-0.1651542843191897,-3.565907289273512
video_51.mp4,image_51.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],51,0.0,4.343364275619329,4.988246496380463,0.0,0.0,-175.12590932043778,-1.7402304717777095,-4.994522415951562,0.0,4.819037606490879,-3.655487853651576,4.7248529426104895
video_52.mp4,image_52.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],52,0.0,2.5913142459402287,3.429998346407985,0.0,0.0,-175.0330793452391,3.986399488367159,-0.8395659869252725,0.0,4.11044842362509,-0.6563190597977675,-1.8421749640214584
video_53.mp4,image_53.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],53,0.0,5.147960912829923,4.920535093109073,0.0,0.0,-174.98396105759082,-1.430014400261105,-1.252829311526649,0.0,1.831256975175444,-2.7999921564809083,0.219385470645208
video_54.mp4,image_54.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],54,0.0,2.038422492544406,3.64405811202419,0.0,0.0,-174.89895782691653,-3.792618732488655,0.2097952009635495,0.0,1.501833412596131,2.831426279030266,-0.5256207292221484
video_55.mp4,image_55.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],55,0.0,0.895420927142343,4.429232419744613,0.0,0.0,-174.71403225306042,-4.5477333272575216,0.8511019854222281,0.0,1.3984746516915632,-1.843308528358639,1.0014751145642258
video_56.mp4,image_56.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],56,0.0,-5.880450051237698,4.81715375467659,0.0,0.0,-174.55603137012363,3.781809821902783,0.5080477741837255,0.0,0.9495693765580988,0.7044426474821037,4.209838021215312
video_57.mp4,image_57.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],57,0.0,-0.6510525355808063,3.98307109383486,0.0,0.0,-174.5277220831481,-0.8699306158930415,0.5129971470591501,0.0,0.6989128364007886,1.4939573427400274,-0.7784055717738081
video_58.mp4,image_58.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],58,0.0,-1.729250175503647,3.797329909451297,0.0,0.0,-174.51234258045054,3.906618286926092,0.2060856039606484,0.0,-3.890614767565024,4.106604028590628,-1.2219549505433456
video_59.mp4,image_59.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],59,0.0,-5.057633662216579,3.9721094335531753,0.0,0.0,-174.44941066971182,-0.1719216606350224,-1.3467845039184678,0.0,4.078790417640944,0.3956962231415044,-0.5363018176088747
video_60.mp4,image_60.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],60,0.0,4.862254742450128,3.149051378255031,0.0,0.0,-174.4460426443659,-2.348099042416832,-4.432025961549875,0.0,0.8408751303559576,4.265380102598943,4.069228249644144
video_61.mp4,image_61.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],61,0.0,-4.9473750386678015,4.838514828344085,0.0,0.0,-174.29353681241548,0.556836709541896,-2.955899164123469,0.0,-3.523229791317309,2.816193828961304,-4.074386063961542
video_62.mp4,image_62.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],62,0.0,1.2606257235456786,3.408198233801526,0.0,0.0,-174.2928971738097,-2.0837731115504243,-4.029894747197566,0.0,-0.6179398032368564,-3.4500303606045843,2.6945875385678884
video_63.mp4,image_63.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],63,0.0,-2.954814313286513,4.18237045662527,0.0,0.0,-174.2276693396877,-1.1699880909062863,-4.288138329634778,0.0,-0.5770470299319372,-3.291556773222269,-3.902374836663427
video_64.mp4,image_64.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],64,0.0,-5.989635205099736,3.82733350756566,0.0,0.0,-174.14274460681332,-0.8695309868449304,3.98293356106595,0.0,1.8578458073795208,0.4475640899488606,-4.196736155406146
video_65.mp4,image_65.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],65,0.0,2.6889281636566214,4.211884492858509,0.0,0.0,-174.0790391304017,1.7047268106649651,0.4095015107217516,0.0,3.709567494408944,-2.517821468029529,-3.652557948569505
video_66.mp4,image_66.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],66,0.0,-1.7738983401852677,4.470218700230695,0.0,0.0,-174.03892508622425,0.3310146914360166,0.3397093573225573,0.0,-1.401863290353505,2.4879894646293383,-4.8137163261667295
video_67.mp4,image_67.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],67,0.0,-4.687975763072618,4.966951250860072,0.0,0.0,-173.9550311613387,-3.677232710604605,3.3861534496417622,0.0,0.2225335270246331,-0.9758614227384408,3.178944069374936
video_68.mp4,image_68.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],68,0.0,-5.1882685757531055,3.53258642570425,0.0,0.0,-173.9308080066606,1.518920910698882,-1.6879696057634694,0.0,-4.367031028943158,-4.452904998767243,0.7408896862367094
video_69.mp4,image_69.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],69,0.0,-3.918115017612894,4.333246465207214,0.0,0.0,-173.81016554466666,4.96664559833942,-3.692014260679745,0.0,4.159476318343977,-3.011646154298593,-2.2177447896577087
video_70.mp4,image_70.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],70,0.0,-4.636678410460011,4.164803317284523,0.0,0.0,-173.79013691469393,-4.469266620741459,4.225380358512647,0.0,1.8637273425146492,3.204279840556364,4.603521005770773
video_71.mp4,image_71.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],71,0.0,-2.5543386443789773,4.617144941079729,0.0,0.0,-173.78180750758722,0.6296513165330975,-1.700054594030452,0.0,-4.458442451320711,1.4176104890417935,-1.126076304867475
video_72.mp4,image_72.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],72,0.0,4.011551583158727,3.321291481401321,0.0,0.0,-173.65086841199837,-2.330717842884477,1.1189706262756784,0.0,-0.7046403478606091,3.10171800298542,-2.988355799731905
video_73.mp4,image_73.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],73,0.0,-3.7255887541635087,4.456319807451091,0.0,0.0,-173.64343024326,-3.2979234602290086,-3.162450521527763,0.0,3.974848780698938,-0.1683335023834313,-0.7800304277358103
video_74.mp4,image_74.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],74,0.0,-1.781271420769885,4.419051400490863,0.0,0.0,-173.5044774088448,-2.376258903668499,1.0765826549531194,0.0,1.8193153463945555,0.2813611531741937,2.2775880694996857
video_75.mp4,image_75.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],75,0.0,-1.5481051307817673,3.3847883833389973,0.0,0.0,-173.4800493582039,-1.3912383715413057,-4.7168022844780335,0.0,-1.312920210039148,4.827495089789787,2.817372716886771
video_76.mp4,image_76.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],76,0.0,-4.135112644723435,4.789947161600796,0.0,0.0,-173.4184469192602,-4.265258454302701,4.065063436037679,0.0,-1.7448887389529388,1.758707365941893,3.844235563349136
video_77.mp4,image_77.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],77,0.0,3.5302647960437614,3.232821001735788,0.0,0.0,-173.3803955763901,-3.69824152926862,0.1563036874468153,0.0,2.3901776378247237,2.151136745988639,-1.5260686737213671
video_78.mp4,image_78.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],78,0.0,-3.833644650855896,4.691929456368138,0.0,0.0,-173.35340810758674,-4.290101136294622,4.325014003036147,0.0,-3.6808672758311447,4.544223201455029,-1.990706440948078
video_79.mp4,image_79.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],79,0.0,1.0489444604050666,4.975451201384839,0.0,0.0,-173.21050155951113,3.1610440862861235,1.2149304285852551,0.0,4.451861078445919,0.2803208548098794,-1.9974414435370216
video_80.mp4,image_80.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],80,0.0,-5.704907938988683,3.228074085793016,0.0,0.0,-173.0800928394544,1.5194520234245594,-4.2024769586962005,0.0,-3.870350926135168,3.78946828273368,0.5987969537612177
video_81.mp4,image_81.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],81,0.0,-1.302130080464801,3.957028985849094,0.0,0.0,-172.90059246496529,-0.381304882677405,-2.4128853178926626,0.0,3.052900070042737,-3.802215770131857,2.126368326013594
video_82.mp4,image_82.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],82,0.0,0.7552349943175525,3.3846290374594696,0.0,0.0,-172.8203675618318,3.296240715840911,-3.84119552826582,0.0,1.7913752873112507,2.45303060592979,-0.7351411996400516
video_83.mp4,image_83.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],83,0.0,-3.62637320306563,3.345143962364382,0.0,0.0,-172.75563907615967,1.9234149625851809,-3.886156168145888,0.0,-0.6689319444791941,-1.7950990631434949,4.325335008708883
video_84.mp4,image_84.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],84,0.0,2.461103311703088,3.1114459750691363,0.0,0.0,-172.7389365699733,-1.2686091414415213,0.3416866540758541,0.0,-2.264955777176769,3.447310949165552,-0.6049794934891732
video_85.mp4,image_85.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],85,0.0,2.487864087101972,3.2153585234893987,0.0,0.0,-172.7169187243844,2.1336912815101634,-1.668528282418824,0.0,-4.274032980961113,-1.2727068991560522,-2.437710790924897
video_86.mp4,image_86.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],86,0.0,-1.154469206452548,4.23705237403872,0.0,0.0,-172.67733549746475,-2.702404202685132,4.219105826286389,0.0,2.3500861484072724,2.127854930907728,-1.200967436965834
video_87.mp4,image_87.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],87,0.0,1.3966818985770466,4.469580543227577,0.0,0.0,-172.6325031503083,2.5166134156758035,-4.345318767718713,0.0,-3.2077075503383234,1.8013890335468608,0.3379495524392117
video_88.mp4,image_88.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],88,0.0,-5.796489043974832,3.72092687242979,0.0,0.0,-172.61633033316923,4.10004269656995,0.1471112746023131,0.0,-0.8284463283104824,0.7915040454812674,1.123157437637813
video_89.mp4,image_89.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],89,0.0,1.146520828507449,3.814808780352736,0.0,0.0,-172.55084630268792,2.92664901768047,3.189235916787192,0.0,3.624256228817465,-2.613094631330708,0.0607014205601821
video_90.mp4,image_90.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],90,0.0,-5.8435378172719945,4.098868963354149,0.0,0.0,-172.4995382594549,0.1891504666368479,2.161964131077358,0.0,-2.127886153503018,-4.427021997889254,-3.482916064976751
video_91.mp4,image_91.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],91,0.0,-1.2667781580385,3.387283640377852,0.0,0.0,-172.49345996955842,4.651917032060435,-3.5893407086673736,0.0,0.6803947173943268,1.856077678395732,-4.5287463820461
video_92.mp4,image_92.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],92,0.0,3.672086153630694,3.519539426404293,0.0,0.0,-172.47047078045762,-0.7268835859913629,1.89649257933545,0.0,2.1162027101158216,3.2824810305045418,-0.3929430871905772
video_93.mp4,image_93.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],93,0.0,4.684334607798444,4.59264622885653,0.0,0.0,-172.37371815170565,1.5447879119239651,-1.9208723313564624,0.0,2.1930933468021347,-3.5891915390937768,4.094593818731816
video_94.mp4,image_94.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],94,0.0,-4.771634493357976,4.7764404827449365,0.0,0.0,-172.25024638007153,4.282459021875264,2.080521486452378,0.0,-0.8177434695784793,-2.2880371068379377,1.329844653778017
video_95.mp4,image_95.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],95,0.0,3.7586672821362015,3.762974258406552,0.0,0.0,-172.20489464868817,1.8812924100128423,-0.548771980340172,0.0,1.5859442569604143,2.298023592201172,3.994676791884244
video_96.mp4,image_96.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],96,0.0,-2.75857685743028,4.684918161387973,0.0,0.0,-172.19888524254,1.845660684515401,-1.0231162332886812,0.0,-4.061375062119179,-2.112489547636086,-1.4841815600972676
video_97.mp4,image_97.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],97,0.0,2.9487725195855514,3.531242776211638,0.0,0.0,-172.19005445334716,-2.1060627603879523,3.6021691950137065,0.0,2.42439524924289,0.8682775875267668,3.022705134880745
video_98.mp4,image_98.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],98,0.0,0.9163480462945904,3.1191782155459635,0.0,0.0,-172.09003603935503,-1.480729754318881,-4.023412779120248,0.0,-3.923390560474053,4.993553076151059,1.0677873827978424
video_99.mp4,image_99.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],99,0.0,-3.782952708993295,3.5186081387343364,0.0,0.0,-171.98961596866866,-4.322338804423196,4.865788244624538,0.0,1.7029462834647946,1.443388386710167,-1.5072635316565277
video_100.mp4,image_100.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],100,0.0,1.2703708417751507,3.6980393587992992,0.0,0.0,-171.91928815039745,-2.916922429853618,-0.2061644366044088,0.0,2.000350525553332,4.144372226797239,-2.820711550227148
video_101.mp4,image_101.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],101,0.0,2.7729977371134176,3.14181098694283,0.0,0.0,-171.9167110742486,-4.501240458925882,0.8043150986537153,0.0,4.188807333660726,-4.776400728005086,2.2853705742718056
