markers_file,num_markers,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz
markers_35.npy,128,surface,0,0,2.804446597,9.465863129,-7.491065431,0,3.334483504,-1.397903643,0,3.587689008,-4.197473386,-4.556099469
markers_36.npy,128,surface,0,0,3.491539231,12.69192208,2.432389903,0,-3.44806198,-3.440790369,0,-4.698503406,2.731927738,-4.282504767
markers_37.npy,127,surface,0,0,1.588103624,8.213427311,2.432571795,0,2.052046607,1.10896139,0,-4.439841106,-3.572514599,0.785967243
markers_38.npy,127,surface,0,0,2.592026513,1.664359029,-1.983150627,0,3.101532294,1.468069681,0,0.961161874,0.963327201,3.221585506
markers_39.npy,127,surface,0,0,2.026638863,-5.679666145,-14.66987567,0,4.038254964,1.440784624,0,-2.553309902,0.823174377,3.40401597
markers_40.npy,127,surface,0,0,1.842667547,6.522265091,10.40912875,0,2.23260301,-0.82188335,0,-0.855353264,-3.072402399,2.298930627
markers_41.npy,127,surface,0,0,1.093410674,7.107253656,13.07895188,0,-2.933234255,-4.422350355,0,-4.057708789,3.49963454,-4.315219158
markers_42.npy,127,surface,0,0,3.721524782,8.660063319,-12.92949441,0,-1.300137993,3.612363024,0,4.467349757,-4.437635658,4.368389795
markers_43.npy,127,surface,0,0,3.953480185,1.957321688,-8.264622158,0,2.048862597,1.304446908,0,-3.677015278,2.58306821,-1.254608244
markers_44.npy,127,surface,0,0,2.748352656,-0.813618571,14.31032014,0,-4.66283989,-0.756761687,0,-4.94503699,3.307685081,4.274413241
markers_45.npy,127,surface,0,0,3.087357555,-10.7010791,2.211957042,0,3.433650808,4.485727893,0,-1.997474999,4.092821596,2.623654496
markers_46.npy,127,surface,0,0,2.290346951,-6.73897055,4.352331049,0,-2.185142192,4.60110019,0,0.907067526,-2.349733424,4.799038275
markers_47.npy,128,surface,0,0,2.730692442,10.68180418,-6.715932194,0,-2.580231023,-4.986874317,0,1.047827898,-1.12134928,-2.876787969
markers_48.npy,127,surface,0,0,3.452498306,-10.69841024,5.502628992,0,-2.279902386,1.421565663,0,-2.643919456,3.227884585,-1.311455479
markers_49.npy,127,surface,0,0,4.363462894,-4.906329869,3.409397168,0,3.879243246,0.411742331,0,-1.473764639,-2.52364119,1.423921004
markers_50.npy,127,surface,0,0,3.726295355,2.210344262,-14.67209291,0,-4.924312807,2.185331223,0,-2.494987329,3.749122212,2.265986985
markers_51.npy,127,surface,0,0,1.741626417,1.31655713,12.4166103,0,-3.511494821,-1.304323854,0,0.281004509,-0.236332516,-4.560274653
markers_52.npy,127,surface,0,0,3.462415359,9.552879368,1.101325492,0,1.956004693,1.740199535,0,1.952619996,-0.156124215,1.52868343
markers_53.npy,127,surface,0,0,3.58567575,6.961522851,0.627906139,0,-2.541573004,0.931733053,0,-1.3486501,-4.918305858,1.86981166
markers_54.npy,127,surface,0,0,3.919830843,-2.952369402,10.27558712,0,-3.15799282,-0.037665361,0,-0.476406386,2.323168743,-3.759057311
markers_55.npy,128,surface,0,0,3.089567525,2.580982466,-5.271091926,0,0.6076391,-3.289567961,0,1.786538532,-1.044744665,-0.206805555
markers_56.npy,127,surface,0,0,1.562892901,-3.37624937,-7.661437848,0,2.396826925,-1.822374598,0,0.357323064,4.892242144,1.979540379
markers_57.npy,127,surface,0,0,1.15813057,-14.94013582,-7.872250311,0,-3.621298995,-2.887504268,0,4.371735438,1.596177966,0.392548911
markers_58.npy,127,surface,0,0,1.72569284,-6.020473514,9.085914328,0,0.871496548,-1.231428496,0,-0.483320542,3.478242926,-2.992748124
markers_59.npy,128,surface,0,0,1.94439526,-12.7241851,9.42582417,0,1.314387492,-4.584264732,0,2.167603264,4.725502911,0.453252368
markers_60.npy,128,surface,0,0,2.860301595,0.002550493,9.147907594,0,3.549478117,-2.017328318,0,0.671032539,-0.93693648,-1.760449461
markers_61.npy,127,surface,0,0,1.252373353,12.5783122,1.45689295,0,-1.706390248,-0.884951662,0,-2.493254271,-2.472000476,4.09253813
markers_62.npy,127,surface,0,0,2.104240079,-2.642762322,-6.594051887,0,2.307604831,1.008952341,0,4.787450753,-0.222132444,-4.327735144
markers_63.npy,127,surface,0,0,1.011062191,4.383511697,11.71053661,0,-4.044246637,-0.74132512,0,4.068038978,-1.52681337,-2.02737484
markers_64.npy,127,surface,0,0,1.183660931,11.87988978,-4.790377,0,3.642421767,-3.722479419,0,2.163552153,3.377942445,-4.676306955
markers_65.npy,128,surface,0,0,4.88572096,0.600690533,-3.842983671,0,-1.543093955,-4.6224858,0,-1.329114324,3.103718685,0.31601686
markers_66.npy,127,surface,0,0,2.630585914,2.196780893,-5.6534251,0,-1.784364547,-3.272973907,0,1.821037875,0.647686935,2.851341252
markers_67.npy,127,surface,0,0,2.85825908,7.041921803,0.766790413,0,-2.700138078,-0.00150869,0,1.652968577,4.436150507,-0.213580915
markers_68.npy,127,surface,0,0,2.170496247,2.73265011,-7.088949945,0,1.072306941,3.386797247,0,-4.468255878,4.100094394,0.159828627
markers_69.npy,127,surface,0,0,1.287700276,7.114839875,-6.321864294,0,3.98643361,-0.233642863,0,-1.841965867,0.433837771,1.954368578
markers_70.npy,127,surface,0,0,3.60435829,3.962071297,0.597051729,0,3.808923193,1.69206211,0,1.387141699,-4.698533474,-4.953883223
markers_71.npy,128,surface,0,0,4.456474022,-3.442177746,12.74016499,0,4.505104021,-2.045673009,0,3.761601456,-0.45897444,-4.581132137
markers_72.npy,127,surface,0,0,2.887809605,9.417833504,-10.42094261,0,2.722534592,1.890818222,0,-3.44980434,2.738801749,0.381466663
markers_73.npy,127,surface,0,0,2.252622612,3.971097844,-0.027105781,0,-3.546682208,-3.06688312,0,3.310834424,3.548110683,1.796209171
markers_74.npy,127,surface,0,0,3.655636,2.034658481,1.160654804,0,-1.653470322,4.296951545,0,0.383672464,2.721138238,-4.544886751
markers_75.npy,127,surface,0,0,1.162281866,-12.90586434,-11.8477948,0,-0.757979757,-0.869060373,0,-3.712939113,-0.953492513,-3.746881293
markers_76.npy,127,surface,0,0,1.115050734,-12.14771696,7.823451476,0,1.29524036,2.429916645,0,1.49240555,1.132884445,0.662266614
markers_77.npy,127,surface,0,0,2.653943649,8.029403349,-9.484761689,0,-3.526883286,-4.266291123,0,4.963975401,4.496155717,4.71525866
markers_78.npy,127,surface,0,0,4.567189485,-8.438518461,-4.766211985,0,-3.136184521,-4.293801587,0,-4.076205262,4.441852612,-0.642579535
markers_79.npy,128,surface,0,0,3.673197514,-11.71745113,6.519024653,0,4.330367834,2.466249196,0,-3.226472578,-4.284866512,-4.062349214
markers_80.npy,128,surface,0,0,4.216662986,-1.163212408,-12.91883081,0,-0.799035366,-3.353515463,0,-4.248873132,2.310737675,2.538849077
markers_81.npy,128,surface,0,0,2.945889078,14.28604874,0.039679913,0,-0.09834996,-2.015677252,0,-3.367319662,-3.619496404,-1.270127688
markers_82.npy,127,surface,0,0,1.600614496,6.814841825,-11.99856852,0,1.281756981,0.856640199,0,-0.810150927,0.180565523,-3.181666824
markers_83.npy,127,surface,0,0,4.463897134,-7.549469766,3.043977526,0,2.906400161,4.581028579,0,1.64173419,1.470871564,-1.135253506
markers_84.npy,127,surface,0,0,2.267566944,2.109028786,14.94161263,0,-0.812223284,0.010168719,0,1.893957018,2.921700575,-1.130812336
markers_85.npy,128,surface,0,0,4.488705681,11.5566344,-7.639752849,0,3.775206903,1.399403272,0,-1.18158374,2.123389204,4.831961731
markers_86.npy,127,surface,0,0,2.307909008,8.182743257,-11.17340579,0,0.96686463,-3.526666656,0,-3.405929136,-0.308421995,0.402559784
markers_87.npy,127,surface,0,0,2.635156995,0.482870084,1.825275769,0,-4.555436481,-1.253700575,0,-0.782514802,-0.958424542,1.859782796
markers_88.npy,127,surface,0,0,2.895603112,11.35002161,-8.071046091,0,1.386559631,1.163848192,0,3.590197302,4.209985985,0.17366686
markers_89.npy,127,surface,0,0,3.496721166,2.568488463,-4.418544124,0,2.852971043,2.702855956,0,-2.170726925,4.917035662,2.390827522
markers_90.npy,127,surface,0,0,3.278567409,11.74438651,-11.80354026,0,4.672131783,4.852937498,0,-4.760858379,2.660147921,-3.233163534
markers_91.npy,127,surface,0,0,1.443508215,9.084126454,6.573315137,0,-3.29436741,1.148042648,0,3.11121262,-3.430858296,1.773122807
markers_92.npy,127,surface,0,0,3.177479001,10.36984521,-12.39204561,0,-2.350560343,4.616156906,0,-3.419552321,-4.675229311,4.965286691
markers_93.npy,128,surface,0,0,3.300491968,11.67902345,6.799465254,0,2.675314868,-2.044382947,0,1.809822867,0.640849093,-2.256221799
markers_94.npy,128,surface,0,0,4.036458123,-12.58571641,9.721871968,0,1.134912301,-4.083714241,0,-0.321695329,3.590317964,1.216377056
markers_95.npy,127,surface,0,0,2.997521601,6.658381375,6.279205765,0,-2.376320737,3.480307377,0,3.620633907,-3.699104922,0.603376069
markers_96.npy,127,surface,0,0,1.335333004,-0.01960991,6.897909878,0,-3.642727431,-4.942080559,0,-4.877126986,-2.745444477,0.95673567
markers_97.npy,127,surface,0,0,1.481629061,14.4263681,-6.499636477,0,1.976727226,3.177114558,0,0.926487877,4.359344581,-1.107104949
markers_98.npy,127,surface,0,0,2.366419738,-11.94302873,-10.09878135,0,4.366535822,4.244467022,0,4.810773731,-0.606098825,0.078299879
markers_99.npy,127,surface,0,0,3.56316096,-0.420645229,11.44521817,0,-2.225359295,1.45384527,0,0.06169515,-3.233341602,2.697354146
markers_100.npy,127,surface,0,0,4.176183811,13.35167328,-5.208223238,0,-0.007646244,0.560535972,0,0.982845521,0.734907667,-4.045830579
markers_101.npy,128,surface,0,0,3.742189424,-3.898818331,-1.178402017,0,0.447903446,-4.693610084,0,-2.29057695,2.491761332,-0.091463949
markers_102.npy,128,surface,0,0,3.980183378,13.61727033,-3.729458572,0,1.028557255,-4.147094793,0,2.126562982,-4.617072258,-1.833592307
markers_103.npy,127,surface,0,0,3.205034473,2.682457008,2.13180585,0,-1.294044494,4.747143057,0,-0.115296904,-4.226663882,3.17267523
markers_104.npy,127,surface,0,0,4.553598697,-4.020393833,-2.207036163,0,1.856348633,-3.401375926,0,0.185924722,1.446004426,-4.702637986
markers_105.npy,128,surface,0,0,3.289506619,2.742631409,3.927875365,0,-0.360679745,0.219546115,0,1.251378062,1.480460095,0.519852942
markers_106.npy,127,surface,0,0,1.347249356,-1.089091548,5.518005276,0,-3.729111528,3.694699713,0,0.580225063,-1.751034387,-4.750604593
markers_107.npy,127,surface,0,0,4.558034237,11.5234293,11.8886948,0,-3.962228447,-2.987433143,0,-4.752417374,-3.969270112,4.286263007
markers_108.npy,128,surface,0,0,4.760339031,4.442631928,11.71022829,0,-4.848902949,1.217982816,0,3.83761611,-2.92464888,3.309668714
markers_109.npy,128,surface,0,0,2.840852954,5.579855281,-10.39355129,0,-0.110345258,-0.665367245,0,1.805291155,-1.080015726,-2.959582898
markers_110.npy,127,surface,0,0,3.030228844,-9.309573027,-0.953938543,0,-3.279178326,3.025551699,0,0.016335291,-2.612246911,3.876220619
markers_111.npy,127,surface,0,0,1.807291594,3.890137147,-9.503038178,0,-0.853566069,1.579404913,0,-4.261265201,0.42544677,3.190486342
markers_112.npy,127,surface,0,0,2.028398309,-6.967619547,-9.120861473,0,2.626194639,1.470825076,0,1.98335914,2.057921189,3.663265575
markers_113.npy,127,surface,0,0,3.438051942,-14.14732734,14.84082011,0,-3.515134449,-1.763692225,0,2.725517896,-2.183414078,-2.62965804
markers_114.npy,127,surface,0,0,2.259512156,1.615058028,9.317927938,0,-3.0923567,1.22971671,0,-0.60863885,-3.830893501,1.991190217
markers_115.npy,127,surface,0,0,2.112575074,-13.25112084,-10.49957349,0,0.707301035,0.886224564,0,4.620505934,-1.214844273,2.256609542
markers_116.npy,127,surface,0,0,2.801981016,-1.896560505,-7.93966427,0,0.012179774,-0.263734821,0,-0.329369978,-2.216780426,4.503994817
markers_117.npy,127,surface,0,0,1.004560508,-6.163904724,14.08192536,0,-0.533125686,-2.430053963,0,-1.490411028,0.47256766,2.346600485
markers_118.npy,127,surface,0,0,4.138801848,2.896684593,-4.529324059,0,2.766983825,0.544019698,0,4.724010744,4.653305459,3.678210991
markers_119.npy,127,surface,0,0,1.768977372,-2.018000375,-10.99122339,0,2.878568264,-0.960688772,0,-3.528459646,-2.721036266,-4.00423475
markers_120.npy,127,surface,0,0,3.322108876,0.756845998,-4.440353155,0,-1.009188017,-1.403770216,0,-2.240297241,-0.985088009,-3.056638206
markers_121.npy,127,surface,0,0,1.698938783,6.383549387,7.083855057,0,-4.885402778,-4.378318188,0,2.330018334,-3.691259089,1.055252779
markers_122.npy,128,surface,0,0,3.65631317,13.8805056,0.974727182,0,2.481667532,-3.232382772,0,-3.185624163,1.900913785,-0.284280689
markers_123.npy,127,surface,0,0,4.966087012,1.582456703,9.847517581,0,4.121390362,-4.965325967,0,2.123443691,-2.417570974,2.963212688
markers_124.npy,127,surface,0,0,3.183960881,-10.89470123,-9.135798638,0,-2.689042736,3.792566047,0,-1.407274259,3.8937191,-2.734587074
markers_125.npy,127,surface,0,0,2.680091681,-13.28098313,11.84837629,0,1.782919612,4.242560647,0,-4.881770866,2.934796323,2.183334256
markers_126.npy,127,surface,0,0,1.579337933,12.93014099,-12.0864154,0,0.335203617,0.584874623,0,-2.288699987,2.282273541,2.57893588
markers_127.npy,127,surface,0,0,4.162188507,-1.585721033,5.005825828,0,-4.618517636,-1.357928777,0,3.486434282,-3.698602574,-3.010806897
markers_128.npy,127,surface,0,0,1.573004033,1.578263906,0.334346795,0,0.169784591,0.085777365,0,0.497942344,4.953803033,4.42469929
markers_129.npy,127,surface,0,0,1.669568229,6.785180501,-8.727464403,0,-4.268694444,-1.152973822,0,-3.248583721,-1.460389261,0.681444004
markers_130.npy,128,surface,0,0,3.095540268,12.55039239,-14.24172963,0,0.944090836,-1.169083495,0,2.438512945,2.646017056,2.838658024
markers_131.npy,127,surface,0,0,1.55030805,3.048667169,8.08544077,0,1.853872365,-4.62999544,0,-1.891509431,1.812509199,1.085613057
markers_132.npy,127,surface,0,0,2.310394992,9.536892446,5.258103227,0,-2.443317836,-1.784867144,0,1.127906506,2.87482165,-3.396375695
markers_133.npy,127,surface,0,0,2.346390613,-11.83898478,0.56003627,0,2.592757445,4.332622584,0,3.945965058,2.327731334,-2.274384427
markers_134.npy,127,surface,0,0,2.082737819,0.457345938,0.104000202,0,-1.978167078,0.679873282,0,-3.204175163,-3.832018167,1.774830075
markers_135.npy,127,surface,0,0,1.102981427,-4.284991821,11.92796688,0,0.112518738,2.417247303,0,4.828617641,-3.189422819,-3.797577214
markers_136.npy,126,surface,0,0,4.400406798,-12.70266753,-13.8847283,0,-2.947275218,-2.049978349,0,-2.096632433,-3.547420195,2.64556533
markers_137.npy,128,surface,0,0,3.657270117,10.24224696,2.249584653,0,-1.511690806,-1.168209408,0,1.838435916,2.094348124,4.805710553
markers_138.npy,127,surface,0,0,3.109825264,1.664182946,-8.239542046,0,2.425453834,2.071502456,0,-3.273742873,2.91853264,-2.336859688
markers_139.npy,127,surface,0,0,3.785709018,-11.36432023,13.77647886,0,-0.01277821,-3.692306526,0,-2.503624849,2.453329171,-3.147461968
markers_140.npy,127,surface,0,0,3.2104511,1.638344001,2.094317922,0,-2.731166649,4.215033448,0,-3.982930342,-0.289677902,-1.291601886
markers_141.npy,127,surface,0,0,1.464806908,-8.630229799,-0.441615613,0,-4.661223679,-4.111245948,0,-0.843937029,-0.905842159,1.898080613
markers_142.npy,128,surface,0,0,2.990123877,10.76211965,2.242973225,0,-2.578932279,-4.456752328,0,1.411188878,-2.78797761,-0.086139898
markers_143.npy,127,surface,0,0,3.058682869,7.291155462,9.966893686,0,2.96288716,2.953398278,0,4.678746263,2.462977133,2.713492526
markers_144.npy,127,surface,0,0,1.596440722,-5.448462483,5.838698502,0,-3.138909021,1.033857058,0,-3.562009975,1.496902729,0.927154739
markers_145.npy,128,surface,0,0,2.803035897,-2.080659992,11.48231813,0,4.316195919,0.040553776,0,-0.04787644,-3.083961657,-0.209048396
markers_146.npy,126,surface,0,0,4.741567983,-14.49814484,-13.77199629,0,-1.784107512,-3.736084413,0,1.300210073,1.238711661,-1.255027684
markers_147.npy,128,surface,0,0,3.186965974,6.3514695,-14.35574958,0,4.501062629,-3.82659823,0,1.593702971,-3.949362385,2.607092552
markers_148.npy,127,surface,0,0,4.453184308,1.039420806,5.586225907,0,-3.957531253,0.87273956,0,-3.92521088,1.28071254,2.960412831
markers_149.npy,127,surface,0,0,3.004066702,0.685145771,-12.79355859,0,2.701244398,1.69174119,0,4.454806332,0.797608642,0.771159125
markers_150.npy,127,surface,0,0,1.836092874,-3.03611377,11.44690189,0,-2.079318347,-1.33336719,0,3.404716529,4.799254972,-1.907198555
markers_151.npy,128,surface,0,0,2.167803276,-8.733776637,-6.140295082,0,-4.626963693,-3.622745862,0,0.643156838,4.936008257,-2.182051352
markers_152.npy,127,surface,0,0,2.549050082,-0.821664698,-14.91905205,0,-2.699675833,2.16072385,0,-3.211887953,4.05588463,-4.439020472
markers_153.npy,127,surface,0,0,4.461739916,-2.711267127,6.959039532,0,-4.030401406,-1.735057273,0,-4.294411458,4.34559199,4.797986486
markers_154.npy,127,surface,0,0,1.648169133,7.466329628,4.400783461,0,0.498256526,3.935290645,0,3.888423124,-2.675588951,2.967209564
markers_155.npy,127,surface,0,0,3.042343691,-11.19103255,-2.183232278,0,-0.802938948,-3.241991672,0,-1.841369626,-1.524743044,-3.927091719
markers_156.npy,127,surface,0,0,2.597868938,11.38828945,0.030633202,0,-4.222219909,-4.551792184,0,1.51081848,1.466755477,0.314231446
markers_157.npy,127,surface,0,0,2.804881241,-7.73144764,-3.405949787,0,3.040610994,3.583584401,0,2.060857883,-4.417307227,-4.361112814
markers_158.npy,128,surface,0,0,3.228241033,-1.9210476,-12.28480081,0,-2.722268588,-1.853004841,0,3.329252036,-0.99388585,-2.22507139
markers_159.npy,127,surface,0,0,1.226927111,-14.74407657,-0.424537791,0,3.842841122,4.960739888,0,-0.830055713,-0.714049011,1.417306339
markers_160.npy,127,surface,0,0,2.797354365,4.55468006,8.43363376,0,-2.920117572,4.222764554,0,3.431165557,-0.598006999,1.048505859
markers_161.npy,127,surface,0,0,2.782313608,4.720729926,1.075155555,0,-4.176458111,1.461508382,0,-2.255471258,2.134792526,-0.121761463
markers_162.npy,127,surface,0,0,3.017945272,-7.768085366,-10.46787548,0,1.205178696,3.129602625,0,2.495035813,-1.094410807,3.760179931
markers_163.npy,128,surface,0,0,4.377897964,13.18114706,8.16256766,0,-4.015271612,3.188121943,0,3.355735538,1.407687121,-1.544744282
markers_164.npy,127,surface,0,0,2.495762125,1.662644249,-0.10725831,0,-3.090098583,-0.789424825,0,2.498116062,0.846998084,-2.402785785
markers_165.npy,127,surface,0,0,1.080506079,0.353284279,8.800195617,0,-2.626814766,2.368241904,0,0.744662376,0.087338168,-1.276584205
markers_166.npy,127,surface,0,0,4.207975699,1.177670717,13.43422799,0,1.714548523,2.988604354,0,1.217029884,-0.531234865,1.89868587
markers_167.npy,127,surface,0,0,3.29691296,12.92685442,6.652675515,0,1.688742412,2.943035927,0,-2.554968825,-3.561577402,-1.887796764
markers_168.npy,127,surface,0,0,1.862496017,-0.727847947,-12.10212226,0,2.667230392,-4.347839371,0,4.800193147,1.715808447,-3.336717635
markers_169.npy,127,surface,0,0,2.222946754,-3.878213472,-13.72076774,0,-1.548955923,-3.023211531,0,-2.640011779,1.259764714,-0.509636242
markers_170.npy,128,surface,0,0,3.301135131,-5.341027032,-13.00051663,0,4.874587762,-1.499481111,0,1.834844968,-4.903612035,3.455463143
markers_171.npy,128,surface,0,0,3.446008262,9.080868709,-10.2404708,0,-2.497881268,-2.465345868,0,-3.619112282,0.455091415,1.428044123
markers_172.npy,128,surface,0,0,3.149422491,0.647298738,8.670046884,0,1.736524739,-0.711421946,0,-4.350136302,3.638077845,-1.207259467
markers_173.npy,127,surface,0,0,1.752695381,11.73862434,-12.37978131,0,-0.03999034,0.199058927,0,-4.410308049,2.524725819,4.407129525
markers_174.npy,127,surface,0,0,1.659261316,-4.154660118,3.136797733,0,4.124518772,-3.299021044,0,-0.927761171,3.411398399,-4.620358574
markers_175.npy,127,surface,0,0,2.926694635,7.851573381,13.49297947,0,2.853807288,1.338897678,0,-2.371832486,-1.273330942,-3.631432584
markers_176.npy,127,surface,0,0,4.590181055,-9.531580054,-8.493423977,0,-2.026280439,-1.081912764,0,-4.460105553,-4.71942141,-2.155750086
markers_177.npy,128,surface,0,0,3.296923665,-5.784432186,0.112994932,0,0.569194311,-1.1931299,0,-0.318847342,-2.850658143,-4.56243385
markers_178.npy,127,surface,0,0,2.121982137,-11.31926886,6.092564619,0,2.264635635,1.010845231,0,4.089839102,-3.737646807,2.991214026
markers_179.npy,127,surface,0,0,1.507143391,10.81900919,-9.374506351,0,4.248510345,-2.213615961,0,1.682321878,3.539012938,-2.374967043
markers_180.npy,127,surface,0,0,2.104046482,12.38581643,6.436259315,0,3.08471258,3.539642374,0,0.101784979,2.843593327,-3.609746701
markers_181.npy,127,surface,0,0,4.634053456,13.45724052,-6.367576432,0,-0.580655398,0.952937921,0,0.579310337,0.929194487,4.3537696
markers_182.npy,127,surface,0,0,3.160399214,6.768392837,7.554325403,0,-4.425617962,-2.55615057,0,0.934337449,-0.680167067,2.911088947
markers_183.npy,127,surface,0,0,1.354209533,-10.21661264,3.079002812,0,-1.18689328,1.405344891,0,-4.459371339,-3.769520164,-3.689469361
markers_184.npy,127,surface,0,0,2.129497642,12.29825178,-1.212522142,0,0.797544003,2.527493685,0,1.084281918,2.59472807,-2.839797775
markers_185.npy,128,surface,0,0,3.694984505,-2.166095105,-5.729432114,0,1.157746187,-1.066306197,0,1.00404528,-1.583412741,2.204938001
markers_186.npy,127,surface,0,0,3.850705157,5.769738937,0.553185189,0,-2.761384272,-4.023013575,0,0.45250591,-4.392080217,-3.002842967
markers_187.npy,127,surface,0,0,1.545516399,10.94435081,-2.017749115,0,1.101860314,2.835593827,0,-2.468122596,0.851302658,1.694072876
markers_188.npy,127,surface,0,0,2.105011028,-14.15333238,13.75318153,0,-4.925912095,-3.123409458,0,-3.36934259,4.054189279,3.73809918
markers_189.npy,127,surface,0,0,4.615649002,4.022059975,7.450554692,0,3.425303827,-1.840391833,0,1.991446232,-4.410884515,2.654091415
markers_190.npy,127,surface,0,0,3.479622439,-9.35414535,2.476481286,0,-2.200109354,0.191493332,0,-4.221390747,4.739425846,2.622555752
